time,frequency,confidence
85.13,86.092,0.911191
85.14,86.835,0.935691
85.15,86.656,0.863261
85.16,349.486,0.615729
85.17,349.607,0.641844
85.18,348.927,0.477926
85.19,349.210,0.303420
85.20,1580.591,0.637189
85.21,1581.429,0.653482
85.22,1596.064,0.244928
85.23,82.152,0.110697
85.24,82.738,0.211713
85.25,1765.490,0.060180
85.26,1776.092,0.033788
85.27,163.986,0.039382
85.28,163.396,0.037149
85.29,540.454,0.015660
85.30,275.441,0.019906
85.31,358.824,0.184134
85.32,86.765,0.475710
85.33,85.210,0.812796
85.34,83.893,0.870260
85.35,82.996,0.829815
85.36,81.846,0.600951
85.37,316.134,0.575538
85.38,311.675,0.422621
85.39,300.283,0.537868
85.40,289.285,0.469620
85.41,277.344,0.365491
85.42,1116.303,0.044620
85.43,358.723,0.104696
85.44,122.102,0.221323
85.45,34.372,0.046924
85.46,34.173,0.092139
85.47,32.858,0.101884
85.48,32.865,0.029928
85.49,160.503,0.028594
85.50,144.726,0.156422
85.51,275.706,0.047966
85.52,1299.662,0.029091
85.53,1299.161,0.065162
85.54,47.592,0.096843
85.55,92.072,0.453894
85.56,90.715,0.853659
85.57,89.520,0.928279
85.58,88.681,0.940121
85.59,88.337,0.944749
85.60,88.092,0.922333
85.61,87.876,0.935436
85.62,87.874,0.938286
85.63,88.194,0.936349
85.64,88.748,0.941677
85.65,89.322,0.938402
85.66,89.682,0.936383
85.67,90.272,0.895096
85.68,90.656,0.896015
85.69,91.087,0.862974
85.70,90.803,0.820286
85.71,90.149,0.698350
85.72,89.485,0.134007
85.73,162.909,0.115028
85.74,200.693,0.225300
85.75,100.350,0.585990
85.76,100.585,0.814736
85.77,101.391,0.675251
85.78,207.132,0.512781
85.79,209.069,0.595544
85.80,104.940,0.471420
85.81,105.559,0.466903
85.82,105.630,0.298386
85.83,109.377,0.189703
85.84,110.231,0.197696
85.85,101.418,0.134042
85.86,100.326,0.383812
85.87,97.849,0.352812
85.88,97.086,0.130706
85.89,161.594,0.194357
85.90,166.646,0.266727
85.91,164.982,0.263335
85.92,278.363,0.066176
85.93,1866.124,0.049200
85.94,1858.357,0.053794
85.95,1850.546,0.032218
85.96,34.237,0.092305
85.97,34.070,0.090580
85.98,120.067,0.133212
85.99,165.644,0.095084
86.00,168.454,0.210675
86.01,168.791,0.194660
86.02,166.643,0.254996
86.03,163.410,0.421715
86.04,162.949,0.420296
86.05,164.842,0.262436
86.06,161.911,0.207818
86.07,159.196,0.288595
86.08,159.914,0.365748
86.09,165.032,0.513410
86.10,168.494,0.564697
86.11,171.017,0.706006
86.12,169.589,0.747958
86.13,167.855,0.706215
86.14,164.965,0.744728
86.15,165.302,0.605143
86.16,170.347,0.456814
86.17,174.944,0.410339
86.18,175.631,0.117511
86.19,175.901,0.082962
86.20,174.126,0.186714
86.21,221.594,0.087727
86.22,82.017,0.125350
86.23,164.754,0.127983
86.24,273.457,0.044122
86.25,181.797,0.023952
86.26,134.419,0.030220
86.27,274.063,0.022301
86.28,45.104,0.031246
86.29,45.304,0.662607
86.30,323.362,0.240437
86.31,329.798,0.462721
86.32,168.489,0.468601
86.33,332.035,0.613040
86.34,329.372,0.484660
86.35,324.533,0.412397
86.36,320.360,0.397428
86.37,317.142,0.528804
86.38,313.683,0.521652
86.39,309.938,0.271939
86.40,179.728,0.051063
86.41,351.897,0.133413
86.42,179.132,0.246842
86.43,342.357,0.127817
86.44,336.882,0.188683
86.45,81.723,0.306075
86.46,79.332,0.472526
86.47,77.333,0.849456
86.48,76.623,0.927163
86.49,75.202,0.907274
86.50,74.162,0.815150
86.51,73.512,0.696737
86.52,139.349,0.228438
86.53,279.587,0.245067
86.54,325.843,0.311844
86.55,331.100,0.039343
86.56,330.106,0.068218
86.57,332.115,0.129327
86.58,336.334,0.081897
86.59,350.674,0.259596
86.60,348.610,0.197949
86.61,87.036,0.859277
86.62,87.133,0.880438
86.63,86.958,0.926756
86.64,86.615,0.949602
86.65,86.149,0.931955
86.66,85.717,0.938224
86.67,85.698,0.917697
86.68,86.338,0.814713
86.69,86.884,0.878047
86.70,87.001,0.940785
86.71,87.046,0.953410
86.72,86.603,0.957101
86.73,86.318,0.936817
86.74,85.631,0.937331
86.75,84.212,0.703441
86.76,83.472,0.342019
86.77,162.404,0.223868
86.78,156.208,0.225409
86.79,832.551,0.060383
86.80,219.545,0.116206
86.81,359.075,0.123572
86.82,1156.657,0.045853
86.83,1160.102,0.055325
86.84,393.477,0.020920
86.85,393.737,0.011604
86.86,1958.896,0.034599
86.87,1961.622,0.100024
86.88,321.570,0.266698
86.89,330.630,0.511061
86.90,336.773,0.717797
86.91,335.402,0.827994
86.92,332.307,0.788150
86.93,328.131,0.644174
86.94,322.810,0.620493
86.95,317.168,0.614805
86.96,312.145,0.450992
86.97,308.247,0.143541
86.98,582.966,0.122539
86.99,108.521,0.128850
87.00,322.332,0.035818
87.01,780.483,0.034708
87.02,785.707,0.029427
87.03,1576.961,0.010967
87.04,1166.031,0.017677
87.05,300.642,0.043073
87.06,270.427,0.090847
87.07,328.372,0.090276
87.08,332.480,0.185826
87.09,336.988,0.259779
87.10,85.066,0.492100
87.11,85.089,0.719847
87.12,84.609,0.780172
87.13,83.791,0.746450
87.14,331.793,0.495791
87.15,327.877,0.479429
87.16,323.144,0.394951
87.17,317.773,0.529073
87.18,308.562,0.414865
87.19,301.319,0.120634
87.20,165.281,0.061347
87.21,306.576,0.091035
87.22,1347.870,0.017944
87.23,1328.906,0.024789
87.24,1283.176,0.094219
87.25,1187.517,0.158037
87.26,1180.380,0.182348
87.27,1162.935,0.262193
87.28,360.145,0.079470
87.29,359.925,0.239546
87.30,358.537,0.426790
87.31,89.076,0.679407
87.32,88.819,0.908754
87.33,88.484,0.931717
87.34,88.342,0.903771
87.35,88.235,0.887464
87.36,88.400,0.917838
87.37,88.704,0.925336
87.38,88.929,0.912452
87.39,89.267,0.915746
87.40,89.562,0.907482
87.41,90.022,0.879293
87.42,90.172,0.820865
87.43,89.750,0.872340
87.44,89.051,0.590169
87.45,353.136,0.497128
87.46,351.517,0.566666
87.47,344.738,0.406522
87.48,178.831,0.157622
87.49,326.075,0.050810
87.50,1853.360,0.032694
87.51,1871.131,0.039053
87.52,1571.874,0.040564
87.53,1586.824,0.060417
87.54,1586.115,0.085660
87.55,326.612,0.051299
87.56,357.001,0.162831
87.57,328.172,0.132552
87.58,327.045,0.101273
87.59,79.876,0.702041
87.60,79.966,0.915169
87.61,79.528,0.923323
87.62,79.333,0.913438
87.63,79.314,0.923720
87.64,79.360,0.931203
87.65,79.544,0.928628
87.66,79.885,0.927795
87.67,79.996,0.916368
87.68,79.610,0.887320
87.69,78.940,0.849942
87.70,315.269,0.318684
87.71,320.432,0.413101
87.72,318.370,0.265194
87.73,276.904,0.163495
87.74,1119.621,0.071225
87.75,1114.524,0.016912
87.76,1053.346,0.003828
87.77,1469.914,0.003711
87.78,353.101,0.076863
87.79,324.019,0.068625
87.80,319.166,0.114743
87.81,79.141,0.230195
87.82,79.327,0.751886
87.83,78.630,0.885576
87.84,77.993,0.906622
87.85,77.293,0.925016
87.86,77.267,0.925578
87.87,77.377,0.934912
87.88,77.325,0.929636
87.89,77.033,0.897734
87.90,76.539,0.897397
87.91,76.854,0.814409
87.92,76.906,0.448335
87.93,306.046,0.441191
87.94,302.860,0.436829
87.95,298.037,0.365654
87.96,277.072,0.268328
87.97,307.168,0.064859
87.98,306.102,0.032928
87.99,1790.374,0.046655
88.00,1785.639,0.027604
88.01,1580.804,0.031429
88.02,368.429,0.234335
88.03,345.281,0.490963
88.04,338.908,0.676561
88.05,329.032,0.780762
88.06,321.072,0.758090
88.07,314.693,0.726881
88.08,310.881,0.715910
88.09,306.473,0.597748
88.10,301.583,0.697288
88.11,305.361,0.218749
88.12,1696.111,0.169691
88.13,1701.534,0.082473
88.14,1604.476,0.056891
88.15,1757.571,0.027501
88.16,930.528,0.049159
88.17,1817.840,0.121210
88.18,1835.284,0.106774
88.19,1754.878,0.167330
88.20,1765.511,0.219460
88.21,1769.256,0.079806
88.22,1730.707,0.041046
88.23,305.621,0.116441
88.24,1658.094,0.077594
88.25,1686.569,0.167645
88.26,1778.644,0.033340
88.27,1836.550,0.092802
88.28,1871.663,0.134459
88.29,1897.711,0.100644
88.30,327.704,0.098181
88.31,326.533,0.045576
88.32,181.622,0.110827
88.33,360.040,0.273374
88.34,358.845,0.308318
88.35,89.667,0.873068
88.36,88.841,0.871853
88.37,88.399,0.888371
88.38,87.870,0.891246
88.39,87.582,0.867406
88.40,87.079,0.721283
88.41,86.605,0.692101
88.42,341.720,0.499100
88.43,333.548,0.439767
88.44,333.368,0.482480
88.45,329.873,0.530478
88.46,274.773,0.116791
88.47,243.559,0.033111
88.48,1725.285,0.015276
88.49,571.592,0.012373
88.50,551.269,0.029097
88.51,275.817,0.135513
88.52,271.092,0.116995
88.53,269.250,0.111788
88.54,32.842,0.168579
88.55,83.776,0.293577
88.56,82.465,0.741605
88.57,81.235,0.848945
88.58,79.781,0.924298
88.59,78.635,0.908156
88.60,78.546,0.913042
88.61,78.375,0.927804
88.62,77.828,0.910557
88.63,77.428,0.929750
88.64,77.063,0.935972
88.65,76.186,0.907398
88.66,75.234,0.672265
88.67,73.952,0.661879
88.68,72.854,0.608000
88.69,286.611,0.322919
88.70,272.203,0.344865
88.71,300.808,0.280627
88.72,300.581,0.121069
88.73,326.143,0.167223
88.74,328.854,0.305278
88.75,334.186,0.121738
88.76,334.950,0.198880
88.77,335.551,0.459017
88.78,331.722,0.790836
88.79,328.379,0.720037
88.80,323.886,0.688075
88.81,318.786,0.573958
88.82,309.424,0.222318
88.83,74.655,0.212251
88.84,73.625,0.402918
88.85,269.976,0.206562
88.86,1844.406,0.486647
88.87,1845.141,0.229526
88.88,1844.594,0.200709
88.89,250.021,0.342869
88.90,82.974,0.292532
88.91,82.764,0.607146
88.92,82.343,0.255103
88.93,81.517,0.222388
88.94,326.885,0.055315
88.95,1963.864,0.167679
88.96,1974.685,0.231912
88.97,1966.952,0.610838
88.98,1960.871,0.623027
88.99,1951.725,0.141261
89.00,331.895,0.195917
89.01,327.236,0.362040
89.02,323.061,0.427672
89.03,78.645,0.396572
89.04,77.706,0.864394
89.05,77.322,0.906315
89.06,76.802,0.834517
89.07,76.235,0.824857
89.08,74.102,0.834840
89.09,73.303,0.902226
89.10,73.336,0.898476
89.11,73.240,0.888330
89.12,72.534,0.857224
89.13,71.965,0.772097
89.14,71.343,0.608043
89.15,275.442,0.195204
89.16,305.782,0.187611
89.17,306.967,0.108210
89.18,1742.369,0.219657
89.19,1725.652,0.351452
89.20,1747.420,0.144880
89.21,1820.620,0.071403
89.22,1839.471,0.060160
89.23,1961.801,0.040310
89.24,1965.523,0.008622
89.25,1601.003,0.029525
89.26,275.958,0.115326
89.27,178.143,0.262668
89.28,175.557,0.431992
89.29,86.365,0.453744
89.30,84.856,0.431176
89.31,327.719,0.417646
89.32,81.358,0.646570
89.33,81.221,0.821227
89.34,81.530,0.742582
89.35,81.709,0.742330
89.36,328.389,0.516728
89.37,328.703,0.529764
89.38,321.898,0.148697
89.39,268.400,0.039180
89.40,1969.439,0.037211
89.41,1949.934,0.055330
89.42,399.500,0.078259
89.43,400.234,0.087366
89.44,1610.424,0.124448
89.45,1633.669,0.237097
89.46,1634.658,0.487332
89.47,1635.667,0.440547
89.48,1626.622,0.214406
89.49,1629.089,0.101200
89.50,324.402,0.095857
89.51,316.966,0.174632
89.52,154.410,0.277623
89.53,150.434,0.332179
89.54,72.275,0.480548
89.55,71.791,0.505350
89.56,218.908,0.160690
89.57,270.002,0.154996
89.58,274.878,0.405613
89.59,274.843,0.323182
89.60,274.714,0.386962
89.61,271.982,0.605228
89.62,268.691,0.366469
89.63,268.085,0.089258
89.64,1722.809,0.090039
89.65,1695.548,0.117341
89.66,1686.019,0.032855
89.67,1958.298,0.006694
89.68,32.069,0.005185
89.69,241.046,0.017507
89.70,240.602,0.242366
89.71,151.408,0.094549
89.72,220.957,0.081812
89.73,381.723,0.101361
89.74,32.471,0.104951
89.75,77.973,0.517297
89.76,78.202,0.917542
89.77,78.088,0.940937
89.78,77.655,0.877863
89.79,77.406,0.867300
89.80,76.926,0.708843
89.81,76.864,0.245424
89.82,309.271,0.142329
89.83,319.968,0.127615
89.84,245.639,0.110743
89.85,219.776,0.127028
89.86,219.281,0.097454
89.87,1694.563,0.098859
89.88,330.675,0.160416
89.89,330.329,0.170787
89.90,82.208,0.227963
89.91,81.271,0.900640
89.92,80.392,0.886782
89.93,78.817,0.359011
89.94,76.700,0.305032
89.95,304.551,0.451988
89.96,301.992,0.387765
89.97,305.981,0.159397
89.98,32.774,0.040047
89.99,32.467,0.049840
90.00,1464.406,0.042385
90.01,1474.596,0.026600
90.02,154.691,0.015121
90.03,320.876,0.049899
90.04,276.443,0.044965
90.05,220.673,0.084274
90.06,274.106,0.253539
90.07,270.872,0.522132
90.08,268.054,0.178381
90.09,308.335,0.215416
90.10,308.280,0.386372
90.11,310.865,0.388144
90.12,321.690,0.378949
90.13,296.886,0.440515
90.14,321.953,0.324357
90.15,1884.115,0.055809
90.16,326.900,0.040348
90.17,331.515,0.063453
90.18,331.343,0.072662
90.19,336.436,0.099694
90.20,335.321,0.132132
90.21,324.347,0.157205
90.22,160.944,0.215268
90.23,78.411,0.277726
90.24,76.726,0.783889
90.25,77.474,0.813450
90.26,78.513,0.772390
90.27,80.022,0.855016
90.28,80.339,0.915245
90.29,80.155,0.936042
90.30,80.230,0.925516
90.31,79.961,0.932560
90.32,79.875,0.939436
90.33,79.640,0.934270
90.34,79.514,0.920854
90.35,79.288,0.916407
90.36,78.781,0.920703
90.37,78.483,0.911366
90.38,77.972,0.943986
90.39,77.596,0.930597
90.40,76.392,0.890222
90.41,76.101,0.325995
90.42,291.127,0.204372
90.43,287.187,0.265958
90.44,280.032,0.386105
90.45,268.299,0.268359
90.46,309.305,0.143550
90.47,310.610,0.079634
90.48,1681.356,0.140256
90.49,1671.184,0.203828
90.50,1772.839,0.215345
90.51,1777.469,0.493670
90.52,1805.945,0.468481
90.53,1841.344,0.482341
90.54,1839.581,0.128658
90.55,336.734,0.120911
90.56,84.248,0.296429
90.57,83.407,0.769737
90.58,82.659,0.949106
90.59,81.778,0.856774
90.60,80.174,0.331163
90.61,78.366,0.829337
90.62,77.875,0.948732
90.63,77.684,0.906154
90.64,77.217,0.475818
90.65,150.779,0.187213
90.66,330.044,0.243501
90.67,319.679,0.300371
90.68,315.285,0.422921
90.69,77.383,0.667461
90.70,76.663,0.862671
90.71,75.623,0.923579
90.72,75.140,0.820098
90.73,74.530,0.678032
90.74,366.885,0.152072
90.75,307.107,0.110570
90.76,329.786,0.159434
90.77,1688.079,0.164894
90.78,338.430,0.156924
90.79,335.184,0.214322
90.80,319.994,0.613789
90.81,318.813,0.754959
90.82,315.883,0.704478
90.83,313.130,0.652873
90.84,306.625,0.565869
90.85,298.627,0.657699
90.86,293.617,0.719425
90.87,289.402,0.250650
90.88,275.888,0.101933
90.89,274.687,0.205678
90.90,301.363,0.107008
90.91,332.887,0.115217
90.92,343.607,0.173805
90.93,344.351,0.136090
90.94,333.418,0.100509
90.95,300.710,0.071502
90.96,291.077,0.246792
90.97,97.165,0.409205
90.98,96.552,0.823485
90.99,95.898,0.915066
91.00,95.394,0.914817
91.01,95.371,0.918978
91.02,95.991,0.896324
91.03,96.852,0.824531
91.04,97.507,0.785799
91.05,98.091,0.816329
91.06,98.860,0.760612
91.07,99.240,0.780683
91.08,99.047,0.687480
91.09,98.328,0.339522
91.10,294.803,0.258595
91.11,301.166,0.075155
91.12,308.770,0.184040
91.13,102.304,0.459272
91.14,100.793,0.385731
91.15,98.617,0.634840
91.16,97.489,0.872150
91.17,97.238,0.899523
91.18,97.822,0.851383
91.19,99.284,0.785733
91.20,100.525,0.895830
91.21,100.909,0.919483
91.22,100.765,0.930939
91.23,100.242,0.922659
91.24,99.514,0.888700
91.25,98.700,0.897133
91.26,98.419,0.913604
91.27,98.350,0.916624
91.28,98.215,0.888811
91.29,98.152,0.814883
91.30,98.208,0.788512
91.31,98.638,0.682638
91.32,99.149,0.752677
91.33,99.635,0.792613
91.34,99.679,0.721179
91.35,99.914,0.521952
91.36,1834.344,0.296880
91.37,1836.585,0.497756
91.38,1816.415,0.464945
91.39,1799.249,0.547776
91.40,1804.266,0.632086
91.41,1806.336,0.568231
91.42,1831.873,0.204343
91.43,1753.641,0.093185
91.44,932.709,0.063398
91.45,356.377,0.283461
91.46,351.802,0.522214
91.47,349.036,0.365479
91.48,347.290,0.059545
91.49,37.059,0.035572
91.50,37.864,0.161366
91.51,448.217,0.200592
91.52,446.700,0.529510
91.53,447.451,0.383031
91.54,1761.253,0.304213
91.55,1756.774,0.401100
91.56,1752.367,0.308013
91.57,1752.172,0.269741
91.58,1751.370,0.399979
91.59,1755.711,0.572259
91.60,1752.416,0.618692
91.61,1748.041,0.361029
91.62,1745.653,0.390205
91.63,1740.961,0.522085
91.64,1745.611,0.459273
91.65,1753.692,0.413459
91.66,35.131,0.110489
91.67,307.445,0.086916
91.68,305.460,0.250867
91.69,75.777,0.224720
91.70,76.227,0.087266
91.71,454.613,0.065805
91.72,33.022,0.120709
91.73,32.898,0.058896
91.74,153.790,0.038638
91.75,37.775,0.313477
91.76,32.105,0.092924
91.77,37.162,0.088514
91.78,186.234,0.048777
91.79,283.462,0.023224
91.80,342.534,0.025973
91.81,32.109,0.032160
91.82,38.771,0.022537
91.83,32.076,0.017091
91.84,32.194,0.057629
91.85,1809.034,0.031860
91.86,304.187,0.046795
91.87,302.361,0.083660
91.88,301.398,0.086780
91.89,195.536,0.010204
91.90,195.772,0.012174
91.91,1022.149,0.013940
91.92,194.987,0.196784
91.93,194.351,0.123348
91.94,318.596,0.122856
91.95,315.266,0.143764
91.96,303.343,0.095844
91.97,1404.936,0.020935
91.98,273.505,0.030384
91.99,156.191,0.037211
92.00,161.732,0.061281
92.01,160.562,0.052874
92.02,161.343,0.165186
92.03,81.119,0.230694
92.04,40.410,0.476244
92.05,81.443,0.905597
92.06,81.603,0.937705
92.07,82.102,0.949951
92.08,81.828,0.927638
92.09,80.911,0.624708
92.10,77.286,0.532353
92.11,75.744,0.873042
92.12,77.414,0.562915
92.13,323.285,0.591983
92.14,319.365,0.687497
92.15,315.487,0.531326
92.16,76.704,0.400061
92.17,75.674,0.306407
92.18,303.118,0.252132
92.19,292.836,0.224611
92.20,284.802,0.225105
92.21,236.688,0.243287
92.22,453.333,0.108555
92.23,330.648,0.046638
92.24,236.819,0.074794
92.25,444.594,0.166022
92.26,355.374,0.129656
92.27,348.633,0.151560
92.28,84.449,0.636093
92.29,84.005,0.814075
92.30,83.205,0.923129
92.31,82.503,0.955798
92.32,81.559,0.927995
92.33,80.726,0.903820
92.34,79.732,0.920524
92.35,78.933,0.894350
92.36,78.167,0.938918
92.37,77.456,0.898870
92.38,76.530,0.876168
92.39,75.136,0.690296
92.40,73.669,0.782387
92.41,73.657,0.566017
92.42,80.723,0.118976
92.43,80.633,0.585070
92.44,80.548,0.844123
92.45,80.163,0.926382
92.46,79.645,0.931406
92.47,79.259,0.913709
92.48,78.691,0.896305
92.49,78.087,0.937190
92.50,77.704,0.926921
92.51,77.025,0.881945
92.52,76.472,0.854539
92.53,75.802,0.772015
92.54,77.709,0.442556
92.55,157.988,0.326329
92.56,80.947,0.629258
92.57,81.296,0.889690
92.58,81.142,0.899357
92.59,80.984,0.921443
92.60,80.497,0.918575
92.61,79.993,0.903824
92.62,78.889,0.852984
92.63,77.779,0.835691
92.64,311.673,0.345298
92.65,312.746,0.472015
92.66,315.707,0.490558
92.67,313.241,0.380504
92.68,276.221,0.224363
92.69,33.849,0.114900
92.70,33.654,0.104169
92.71,354.306,0.281596
92.72,352.687,0.266700
92.73,352.472,0.203228
92.74,353.200,0.153936
92.75,33.205,0.139041
92.76,228.308,0.170019
92.77,229.614,0.152158
92.78,1863.389,0.037106
92.79,1882.940,0.141143
92.80,1901.284,0.182750
92.81,1937.013,0.129826
92.82,1903.657,0.127582
92.83,77.914,0.068325
92.84,1961.975,0.028452
92.85,1963.660,0.020626
92.86,1965.880,0.016367
92.87,992.350,0.021503
92.88,993.728,0.017294
92.89,36.936,0.008008
92.90,1184.013,0.009238
92.91,826.031,0.015018
92.92,354.748,0.009159
92.93,31.996,0.017306
92.94,347.801,0.066949
92.95,324.658,0.156087
92.96,162.145,0.160310
92.97,161.752,0.238089
92.98,162.691,0.089477
92.99,36.809,0.060424
93.00,166.449,0.038801
93.01,168.492,0.101458
93.02,142.306,0.231491
93.03,143.061,0.185078
93.04,315.288,0.191262
93.05,158.729,0.138292
93.06,163.501,0.280230
93.07,289.181,0.080139
93.08,289.104,0.151778
93.09,36.288,0.047917
93.10,286.021,0.064882
93.11,285.795,0.078351
93.12,285.043,0.048748
93.13,32.112,0.034425
93.14,354.788,0.010324
93.15,352.222,0.043909
93.16,324.634,0.076858
93.17,323.439,0.309775
93.18,323.270,0.083748
93.19,291.475,0.100598
93.20,1077.243,0.021659
93.21,1086.501,0.020703
93.22,300.826,0.052853
93.23,311.302,0.065085
93.24,34.222,0.023869
93.25,1313.189,0.040685
93.26,195.184,0.170220
93.27,192.561,0.263980
93.28,191.816,0.235597
93.29,188.193,0.130178
93.30,286.326,0.113034
93.31,289.785,0.168897
93.32,291.612,0.132193
93.33,291.352,0.119025
93.34,36.167,0.218677
93.35,36.132,0.363887
93.36,290.843,0.571691
93.37,293.748,0.576622
93.38,298.449,0.403110
93.39,314.136,0.254205
93.40,318.036,0.263893
93.41,324.867,0.146615
93.42,1967.094,0.529756
93.43,1973.313,0.604628
93.44,1977.171,0.631410
93.45,1980.221,0.493756
93.46,1011.557,0.014563
93.47,1065.336,0.006652
93.48,1078.838,0.006172
93.49,1087.879,0.011094
93.50,1090.656,0.010510
93.51,1086.646,0.006258
93.52,32.161,0.005632
93.53,1076.692,0.009019
93.54,32.019,0.022415
93.55,32.035,0.010038
93.56,89.384,0.022003
93.57,281.968,0.097673
93.58,282.481,0.050741
93.59,286.246,0.027323
93.60,280.611,0.035973
93.61,1183.877,0.022428
93.62,1102.339,0.031368
93.63,1174.870,0.010439
93.64,1113.146,0.023793
93.65,1109.403,0.009952
93.66,1107.802,0.006098
93.67,353.516,0.007025
93.68,352.763,0.025418
93.69,346.842,0.036303
93.70,347.913,0.002949
93.71,329.840,0.008496
93.72,329.442,0.029323
93.73,333.113,0.085303
93.74,332.979,0.147994
93.75,296.040,0.143583
93.76,300.881,0.226307
93.77,313.233,0.126879
93.78,317.386,0.256609
93.79,79.237,0.437730
93.80,79.770,0.847077
93.81,79.634,0.815661
93.82,315.103,0.611909
93.83,311.079,0.510222
93.84,308.437,0.664794
93.85,301.792,0.343687
93.86,295.584,0.389424
93.87,291.210,0.439446
93.88,147.557,0.268040
93.89,1597.415,0.032729
93.90,1819.649,0.083542
93.91,1813.479,0.072016
93.92,459.948,0.074614
93.93,38.728,0.042129
93.94,1737.664,0.051348
93.95,1690.288,0.111678
93.96,1677.883,0.207373
93.97,1671.836,0.101727
93.98,1693.431,0.049677
93.99,1402.869,0.060400
94.00,1407.878,0.049395
94.01,217.557,0.108933
94.02,321.605,0.058128
94.03,323.614,0.211966
94.04,81.141,0.844983
94.05,81.305,0.851695
94.06,80.509,0.843853
94.07,79.385,0.881828
94.08,78.787,0.925988
94.09,78.425,0.945085
94.10,78.563,0.931335
94.11,78.545,0.934561
94.12,78.689,0.929853
94.13,78.927,0.931162
94.14,79.350,0.916349
94.15,79.561,0.914878
94.16,80.132,0.917835
94.17,80.283,0.897637
94.18,80.342,0.878041
94.19,80.255,0.927258
94.20,79.954,0.902735
94.21,80.021,0.905877
94.22,79.618,0.867853
94.23,311.044,0.306371
94.24,153.644,0.474720
